,transaction_id,total_price,purchased_products
10753,a735ce16-ffea-4df7-8817-81b080587fbe,3.08,"['potato', 'yogurt', 'milk']"
10754,76c9612f-dd0a-44f5-bbe5-38277635adbd,9.41,"['banana', 'bread', 'milk', 'egg', 'coffee']"
10755,de5c1aea-32b4-4dc7-aa81-ff323f97a5b1,5.83,"['apple', 'yogurt', 'chocolate', 'tomato']"
10756,02ca501b-414f-4035-89ce-77d2dfe5f14d,15.18,"['chicken', 'bread', 'orange', 'coffee', 'yogurt']"
10757,7c45b301-c6ce-410a-813c-f9d182344677,0.66,['tomato']
10758,4f2b44eb-cfed-42e1-8c0f-c53561fdb23c,5.28,"['butter', 'potato', 'orange', 'yogurt']"
10759,621f8beb-66c0-482b-9ad6-53fb72a66dfa,14.63,"['coffee', 'butter', 'chicken', 'chocolate']"
10760,2cfca980-7dce-4f5d-be20-cc0e7fc706bb,1.21,['milk']
10761,8f7e3066-dfdf-42d8-942d-17e1e7b9bc32,4.51,"['banana', 'milk', 'chocolate']"
10762,6753e3db-73b7-4354-b4ee-a69b25bbbb18,0.99,['rice']
10763,60009561-9af0-4b5a-99fd-fc2c518eb6ad,12.87,"['egg', 'yogurt', 'cheese', 'bread', 'coffee']"
10764,9e06f198-f936-4396-8665-f1975bd97aee,6.87,"['cheese', 'bread']"
10765,f95623c1-fb03-4bbf-951c-aed76df6c5c0,1.21,['milk']
10766,0ab13b7b-71cd-488e-b31b-fbe41bb96124,0.88,['banana']
10767,b6507686-c026-46f2-91c0-016e6d0b66a7,3.85,['cereal']
10768,aea6f432-7c76-4bb7-9553-750aee6e4267,2.75,['bread']
10769,78287680-0edc-41b9-be40-d776c177a620,2.42,['chocolate']
10770,76b21f43-0d36-449d-b1cb-f76fd6c682d0,2.42,"['rice', 'yogurt']"
10771,4ceea5d5-a622-486c-acfe-c91c8710fa02,4.4,['coffee']
10772,eecd82f2-f8c8-4bb5-8379-3f41de5f3fed,1.32,['apple']
10773,3c989eab-e5c7-4b40-abb3-77f4283e4181,2.86,"['potato', 'chocolate']"
10774,7475bc0d-5000-4e79-8983-c7e29bd746cd,5.45,"['cheese', 'potato', 'banana']"
10775,3ec9260e-f0c1-4b9e-b72a-dbe493bf4b6f,10.07,"['potato', 'cheese', 'chicken']"
10776,610a6303-306d-4629-92b4-3f845b9bff9f,2.09,"['orange', 'rice']"
10777,48fd1599-c45f-42a9-a9ac-be6faab32fd2,1.1,['orange']
10778,3514e3e0-52ea-4d99-a707-7bfd236835f7,10.34,"['rice', 'coffee', 'orange', 'cereal']"
10779,366ff8c6-6f7b-4b8d-a70b-ac4f9e52cdbb,5.94,"['bread', 'butter', 'banana']"
10780,079f2cf1-ea6d-483a-aa6d-ab5c513df0f9,3.63,"['bread', 'banana']"
10781,0cd5fba8-9a5a-4aaf-b937-327b91b27e81,5.28,"['tomato', 'banana', 'chocolate', 'apple']"
10782,a1abbfc5-810f-4c20-90f3-4a2f83d2b9a2,11.17,"['banana', 'cheese', 'chocolate', 'bread', 'rice']"
10783,70f87fc5-97c5-4ff5-bfe3-e7ff11e80a02,12.1,"['yogurt', 'chocolate', 'bread', 'chicken']"
10784,b53a9e71-eed2-4453-b96c-29e4020f5676,7.48,"['orange', 'banana', 'chicken']"
10785,25e41f8f-a2b5-44c3-8256-77e53d82bd4a,11.5,"['potato', 'cheese', 'chicken', 'yogurt']"
10786,85e81cd3-93ee-456e-b3d0-191b968aba57,10.29,"['milk', 'cereal', 'coffee', 'tomato', 'egg']"
10787,b562b328-e564-4bb7-b295-ed231f0b0afc,1.1,['orange']
10788,e28d672b-4678-4c59-b822-6d83f8898114,7.81,"['chocolate', 'yogurt', 'milk', 'bread']"
10789,3d281c38-e637-4db8-b537-8a45ac17035e,6.6,"['bread', 'potato', 'butter', 'orange']"
10790,9c170d7c-8a38-4ac4-9dfe-a73eb973e055,3.85,['cereal']
10791,0e655468-05c3-4d89-9e85-46aebbea9db9,6.65,"['egg', 'milk', 'coffee', 'banana']"
10792,6497c828-6f41-45a5-b8d0-ebdd404ddc76,4.46,"['apple', 'egg', 'potato', 'orange', 'yogurt']"
10793,f89a1936-99d1-439f-882d-818f256bafab,0.44,['potato']
10794,c62f055c-3a30-47a9-9036-bd9f603b70c3,4.07,"['potato', 'apple', 'orange', 'milk']"
10795,6018d9d1-a47a-40fb-a855-747e5c5a4b07,6.6,"['chicken', 'orange']"
10796,c6e8c785-bc18-4b1a-a638-408feeb4b12f,1.32,['apple']
10797,768bfd44-9110-4550-8c0f-d104b303ab41,6.6,"['chicken', 'orange']"
10798,e237e52c-90f5-423f-bb6c-1edb47419c2f,4.29,"['potato', 'cereal']"
10799,9d009ff9-4f59-49c0-a4a0-8c14c828e545,2.31,['butter']
10800,7c4c50d2-c4d5-4b72-9a2e-ad009a5e76dd,14.79,"['butter', 'potato', 'cheese', 'chocolate', 'chicken']"
10801,9a9face5-6ad6-4ceb-83b7-f0a58e38fc2a,3.85,"['potato', 'orange', 'butter']"
10802,ad6ebfc8-4d1e-4599-ba27-79f61ec51237,9.24,"['cheese', 'yogurt', 'chocolate', 'egg', 'orange']"
10803,1dd5815e-f945-421d-a262-4ab12d2042e1,11.55,"['bread', 'coffee', 'butter', 'milk', 'banana']"
10804,5a061ce7-db99-458b-94dc-f0d7d1953faf,7.98,"['orange', 'bread', 'cheese']"
10805,689e2462-2eac-412e-9db1-ecef90888495,1.71,"['egg', 'banana', 'tomato']"
10806,4cae155e-845b-4c39-94ed-834d36396797,7.92,"['banana', 'cheese', 'bread', 'egg']"
10807,345df1c4-df10-43b1-9023-281f47467f5d,8.36,"['banana', 'orange', 'milk', 'bread', 'chocolate']"
10808,9423bfb7-7b66-4816-b38d-c09006df1f68,4.29,"['chocolate', 'rice', 'banana']"
10809,fa28deef-93c0-45fb-8847-fda1c7d948c6,1.21,['milk']
10810,84d195db-62ba-4f3b-88a1-7942871fb6e1,4.13,['cheese']
10811,8d0a030b-a09f-47ca-bf2a-310853abe778,9.24,"['coffee', 'orange', 'bread', 'rice']"
10812,7eaaac42-ee8d-4b56-9785-b61cb5049eb4,9.02,"['apple', 'chocolate', 'coffee', 'banana']"
10813,5f6b2f13-a341-4641-90b8-4ec72bab0391,16.01,"['butter', 'apple', 'bread', 'cheese', 'chicken']"
10814,a3210e86-2bc3-422d-981b-417f3026877a,9.41,"['milk', 'orange', 'yogurt', 'chicken', 'egg']"
10815,a067e0ab-480a-410e-a13b-a4894e80a0cf,11.0,"['cereal', 'chicken', 'potato', 'milk']"
10816,a14a4fd0-f09a-4f86-948f-ff3b008eecfe,2.53,"['apple', 'milk']"
10817,ad846486-eefc-4b0e-b5de-20526d46e0dd,4.57,"['cheese', 'potato']"
10818,415e1df3-3bf7-4a7b-b34c-26ed8162d396,12.15,"['tomato', 'cereal', 'cheese', 'milk', 'butter']"
10819,2c385dcc-058c-49ff-9e95-f459fd6f0539,11.61,"['potato', 'milk', 'cheese', 'coffee', 'yogurt']"
10820,dff591d9-94e6-40d3-91db-f20693cd9dc8,3.85,['cereal']
10821,e8f17d1f-7df9-4799-91a4-18dc664a65df,0.44,['potato']
10822,83b48b82-a0df-474a-a52c-5f363b71f050,10.94,"['cereal', 'butter', 'tomato', 'cheese']"
10823,5c4a5639-326b-41a2-8962-3a5085d16eae,10.45,"['apple', 'coffee', 'orange', 'chocolate', 'milk']"
10824,4caba460-196f-484a-9687-e97fa22af51e,10.01,"['banana', 'butter', 'rice', 'coffee', 'yogurt']"
10825,8628ed13-3ba7-4e03-9b7e-f8991240178b,3.85,['cereal']
10826,ed87401d-b069-46b0-9fa6-ee4fc7b459ee,9.24,"['rice', 'cereal', 'coffee']"
10827,9745b071-8b3f-494f-98c4-1b7c57e1596c,1.76,"['tomato', 'orange']"
10828,32be9616-e522-4199-870d-351d8e511135,8.08,"['coffee', 'milk', 'butter', 'egg']"
10829,d60dd434-5e51-4d58-80ba-3bc09125d0fd,1.21,['milk']
10830,f8042cf0-cfc4-4168-9ebd-b2ab79fb9572,6.05,"['rice', 'bread', 'butter']"
10831,b56394b7-3916-4ed4-9c65-9d5c64a02741,0.66,['tomato']
10832,1938b47b-3482-4425-b041-a7b8f26d0862,9.02,"['milk', 'chicken', 'apple', 'rice']"
10833,413b5598-be98-41ce-b1ea-4906eadc96eb,15.29,"['coffee', 'potato', 'cereal', 'chicken', 'orange']"
10834,0536e2aa-d098-4f68-9e23-900e0f7c0954,12.15,"['chocolate', 'coffee', 'cheese', 'milk']"
10835,c0e028ea-a24e-4eba-9d64-0f330d8bb9d3,7.65,"['milk', 'butter', 'cheese']"
10836,a6adc714-4f61-46ff-af90-4eb3f75c094c,2.86,"['chocolate', 'potato']"
10837,5b140ea4-1133-46d3-8539-828f37098ca1,14.58,"['cereal', 'yogurt', 'bread', 'cheese', 'chocolate']"
10838,38779791-2cac-47af-8092-37ce768914c9,9.46,"['tomato', 'milk', 'butter', 'banana', 'coffee']"
10839,da40bd04-5301-492a-8405-9beb35f35186,8.14,"['milk', 'orange', 'coffee', 'yogurt']"
10840,defd051a-fe1f-4a2a-9f59-c71e33a0262b,2.42,['chocolate']
10841,7923b4fb-11b2-411e-b19e-45848945cc1e,2.86,"['apple', 'orange', 'potato']"
10842,96509c44-545f-47e9-8b7e-5680814fceff,10.23,"['chocolate', 'milk', 'cereal', 'butter', 'potato']"
10843,58d76da1-40fb-46f7-a98a-88b316b4409b,4.07,"['rice', 'chocolate', 'tomato']"
10844,b8076c42-7f4b-4c7f-9e93-fc0be483b7a2,6.82,"['rice', 'coffee', 'yogurt']"
10845,fb26e803-c84b-482b-a9d7-72e2cc574ee4,2.31,"['orange', 'milk']"
10846,3dcfccd8-24ec-4383-a7fe-9437e4dc1ebc,4.57,"['butter', 'banana', 'egg', 'milk']"
10847,77764e42-ddea-46b8-b1b3-cd88a0f6b37f,13.04,"['orange', 'cheese', 'apple', 'rice', 'chicken']"
10848,9ffc4c81-d8d1-4d07-94c5-04614908e7f6,4.35,"['egg', 'apple', 'yogurt', 'potato', 'rice']"
10849,1e6bca9f-7efd-4dae-8df2-9f318c58ae47,3.85,"['orange', 'bread']"
10850,900d36e9-23cc-4796-a434-6399614cf339,9.35,"['cereal', 'coffee', 'orange']"
10851,a2aa3362-f283-4a66-8044-bda04083eca1,4.73,"['chocolate', 'butter']"
10852,b3a41aa1-89b5-4c32-8ad1-d85562c00b86,1.76,"['orange', 'tomato']"
10853,8fe52845-183e-4e24-8d74-e43a9cd7fe25,8.64,"['bread', 'cheese', 'apple', 'potato']"
10854,5aef6213-5723-4d0a-8291-b68ec83b0709,10.94,"['egg', 'chicken', 'yogurt', 'bread', 'orange']"
10855,128a837f-96e6-45a1-9e42-c6ed449c5eca,0.99,['rice']
10856,090f54be-4c0b-4ef6-a8ca-2a8f1e3049e7,4.51,"['orange', 'bread', 'tomato']"
10857,a2633032-19f6-4792-a9e8-62a0631b77a0,16.67,"['cheese', 'chicken', 'coffee', 'milk', 'yogurt']"
10858,fa4695a1-7aa6-4383-8aae-035ac85c7a88,9.74,"['cheese', 'milk', 'coffee']"
10859,5c7effa0-8e57-4a01-86c3-d162f03f63ba,5.89,"['coffee', 'egg', 'apple']"
10860,3d7a9a8c-6ffe-45cd-b31e-7f4006ecd81f,7.15,"['tomato', 'cheese', 'milk', 'rice', 'egg']"
10861,d39210bb-bc4e-4c30-ab3f-c6a280b3096b,3.91,"['butter', 'yogurt', 'egg']"
10862,2a7311a3-2721-481b-a652-eec1c37d229a,6.82,"['chicken', 'apple']"
10863,9532ea8a-5986-4a4e-9914-b7ebe85b623e,4.73,"['rice', 'butter', 'yogurt']"
10864,4ff9b915-cf2b-4160-acf0-1d4856680936,0.88,['banana']
10865,30f3fb6b-0ec1-46c5-8211-18539c3546fc,9.68,"['cereal', 'bread', 'potato', 'yogurt', 'milk']"
10866,3d8c24b7-3163-4f6f-95e8-cb7e697fde18,8.58,"['chocolate', 'butter', 'cereal']"
10867,a0d7e7f9-493f-4d08-8ac5-a2479ab519e3,1.54,"['potato', 'orange']"
10868,a714b151-d934-4eb9-b206-997c6961b392,1.32,['apple']
10869,d6395c88-93e0-4394-85e5-f3dea2f5b330,16.23,"['cheese', 'coffee', 'apple', 'banana', 'chicken']"
10870,c3642f2f-d790-4bb3-a2e6-53cb533c3c76,5.12,"['cheese', 'rice']"
10871,54f9646b-bf4d-430c-8467-68cc34d8ea0c,2.53,"['apple', 'milk']"
10872,c8a1d6c7-0d24-4eea-b663-04030dc8d412,3.85,['cereal']
10873,0a076899-f69e-41b0-9dce-f494e598b1b6,6.55,"['cheese', 'apple', 'potato', 'tomato']"
10874,927541db-4215-468d-92c9-4b348d4d2383,2.31,['butter']
10875,a4a9b55e-bbba-4478-860c-0fa716a6efb9,4.13,['cheese']
10876,54461bbf-01bc-404a-8836-c8c30149d5b7,2.31,['butter']
10877,33c04f25-350d-4f51-a646-612397d5a0da,10.01,"['yogurt', 'coffee', 'rice', 'banana', 'butter']"
10878,76415df8-217c-4b3b-8839-06df41c7b7b1,2.75,"['apple', 'rice', 'potato']"
10879,108b663c-f6ef-4b9f-8ca3-c40ddbf23588,8.47,"['milk', 'apple', 'tomato', 'coffee', 'banana']"
10880,2058c581-1357-40e5-861f-cae06f3e1a44,5.67,"['cheese', 'potato', 'orange']"
10881,9bc959b0-59d8-47b1-8601-23163875c7ce,11.22,"['yogurt', 'chocolate', 'chicken', 'milk', 'tomato']"
10882,ce4a4a09-1201-4d98-9773-376935857ad0,8.91,"['bread', 'cereal', 'butter']"
10883,5ead90a7-c2bc-498b-ad0a-ed922fdbe8e7,2.42,['chocolate']
10884,adcfabd6-ec50-4efd-a265-ce78671ee065,4.62,"['rice', 'milk', 'chocolate']"
10885,e2fdf2bd-a803-4091-b2ce-4a6499789168,6.44,"['yogurt', 'cereal', 'rice', 'egg']"
10886,30c2029c-78e8-4753-8ab4-2f6f07e57e29,3.74,"['bread', 'rice']"
10887,072c8f46-affc-4e8e-b324-52da477f9518,2.09,"['yogurt', 'tomato']"
10888,b119cb9d-5df2-4480-a17e-f1094270c95e,0.88,['banana']
10889,43ef3f6c-ff2d-42f8-8c1d-173f5c6c085b,4.57,"['coffee', 'egg']"
10890,84517f9e-1f7a-4702-9958-40caaecf5f2c,10.23,"['butter', 'chicken', 'chocolate']"
10891,1d8c268b-8af2-4a38-bcc5-4fed21e08315,2.75,['bread']
10892,db69ec76-4a8b-49ce-9f7c-983efb78f9f1,5.56,"['cheese', 'yogurt']"
10893,4ae09035-205a-4af2-9ad7-6cbe4e715965,1.21,['milk']
10894,2c71cf8d-8692-4e25-adf2-07645f856f3c,7.98,"['cereal', 'cheese']"
10895,8991895b-60fa-4265-9d99-34b5647c45cb,0.99,['rice']
10896,324c4553-4033-47b3-a2a6-2ab0f149fa5e,6.6,"['potato', 'apple', 'rice', 'orange', 'bread']"
10897,46970fa0-08bf-4d18-8d58-edbe875bb48f,8.69,"['yogurt', 'cereal', 'tomato', 'bread']"
10898,9d4434c9-0988-481b-89c5-5191eddb68b8,11.11,"['yogurt', 'butter', 'orange', 'chocolate', 'cereal']"
10899,c0f69d36-0bcb-4386-99e8-80eb8cc09de1,2.75,['bread']
10900,7f229731-8062-4df8-b200-f25d864c8206,6.16,"['orange', 'rice', 'bread', 'apple']"
10901,6c3c6a2c-d429-4676-a31b-1163f86d823f,11.6,"['cereal', 'apple', 'cheese', 'butter']"
10902,928fe72f-24e7-400b-b2be-f0cd3cd1cc09,7.92,"['butter', 'tomato', 'cereal', 'orange']"
10903,dfe93bd3-deea-45b8-ac32-aef2d7640a90,9.63,"['cheese', 'chicken']"
10904,a875d349-bd90-4310-abdd-d06a33a22aa0,11.55,"['cereal', 'orange', 'potato', 'tomato', 'chicken']"
10905,719e9042-5de5-485d-9426-69a837a65d3b,1.71,"['egg', 'banana', 'tomato']"
10906,b0c10d13-48f8-416a-9bf9-05aca74faf18,10.07,"['potato', 'coffee', 'cheese', 'orange']"
10907,0ddcac22-0aab-4079-a651-89de975cee24,9.29,"['potato', 'butter', 'cheese', 'chocolate']"
10908,f918ef95-de33-4180-a1d2-9b9c13806d62,2.42,['chocolate']
10909,bb803627-e425-463e-96bf-c03b377a3c43,8.53,"['cheese', 'coffee']"
10910,f97eb8e0-9bfc-4923-9175-53e059ef2412,2.97,"['butter', 'tomato']"
10911,457f34a7-8277-402c-b784-fbc5d60865ae,8.25,"['bread', 'orange', 'coffee']"
10912,8428ceaa-343c-4d9f-97c0-3c16fb6993a5,14.58,"['bread', 'coffee', 'chocolate', 'cheese', 'banana']"
10913,3e3c620e-7303-4c8f-9f3a-7d1da03678b8,10.62,"['rice', 'chicken', 'cheese']"
10914,cd5a689c-adf0-432c-846c-e7b424abdb98,6.55,"['egg', 'tomato', 'banana', 'coffee', 'potato']"
10915,efb858e8-084a-44ea-a656-d0786c216c5b,0.99,['rice']
10916,1ffcfa89-c413-45d1-9107-da1ff9f68e12,0.88,['banana']
10917,e799a165-7b9c-40dd-ac61-3e34d85a114e,2.31,['butter']
10918,f6b396c2-f489-4212-8e31-1e92c309f110,0.44,['potato']
10919,ae31b411-e1ab-4ab8-925c-d5d659c03e0c,0.44,['potato']
10920,d886fa4e-a00f-42d9-a843-0f91de151175,4.4,['coffee']
10921,76a32cf9-dc83-4b56-9041-d465bde14333,10.83,"['milk', 'cheese', 'chicken']"
10922,2761d0c0-d34c-4eed-aa62-34b20a8cd4dd,6.82,"['yogurt', 'rice', 'coffee']"
10923,f4343358-861e-452d-a5e2-aaa7651e2e27,13.2,"['cereal', 'bread', 'egg', 'butter', 'cheese']"
10924,27dda7fe-3a8e-4f54-9463-96041e7a202d,13.97,"['rice', 'milk', 'chocolate', 'chicken', 'cereal']"
10925,7e928ad2-9514-4099-8253-8056d346bc91,0.16,['egg']
10926,3bec82ef-d3b0-4f40-9a85-e2ead9721c3d,11.61,"['chicken', 'egg', 'cereal', 'tomato', 'yogurt']"
10927,06d5e4fc-cc02-44c2-9896-f18a52262cb5,4.13,['cheese']
10928,df701b7d-c7e4-4456-abf4-4420b3d48186,7.98,"['orange', 'apple', 'yogurt', 'cheese']"
10929,320e2afe-a019-4eab-a956-076dd789339d,10.5,"['egg', 'butter', 'chicken', 'milk', 'apple']"
10930,89928284-20aa-4771-ae72-b06c146cbfa9,5.83,"['rice', 'tomato', 'bread', 'yogurt']"
10931,2d5f8e10-6452-4949-8d4f-4c77d331e468,2.86,"['rice', 'milk', 'tomato']"
10932,6ee7c752-9a37-4649-991a-4ca6209e6699,2.42,['chocolate']
10933,f192b8be-8dca-4556-bb76-7da92f375c69,3.03,"['egg', 'potato', 'chocolate']"
10934,7f17da56-5562-49a0-8972-1da6aed98a2d,8.36,"['bread', 'banana', 'chocolate', 'butter']"
10935,873111d0-3ce5-440b-87b0-dad3ebcecd30,17.43,"['coffee', 'cheese', 'bread', 'chicken', 'tomato']"
10936,f13d8867-e77a-4b55-a642-462bef6808a7,7.26,"['chicken', 'orange', 'tomato']"
10937,eccaa7cd-f619-42af-b402-ce09ba172ae3,2.75,['bread']
10938,32d725d4-1e68-4750-a4e2-d5b69f57be02,9.46,"['yogurt', 'potato', 'apple', 'chocolate', 'cereal']"
10939,0306c272-fbad-4268-818e-d84bb6e308a8,7.37,"['tomato', 'milk', 'chicken']"
10940,34bf8ba4-f419-415c-ab36-70acc3a466a9,4.07,"['apple', 'bread']"
10941,4754aafe-3e71-47c5-8bb6-8c605ca63377,6.1,"['egg', 'apple', 'bread', 'tomato', 'milk']"
10942,dc226ab8-694a-4b89-a3ed-7bcde8f3569d,5.61,"['potato', 'cereal', 'apple']"
10943,03c01516-8536-48eb-8c3f-6a5ea17e890b,2.31,['butter']
10944,10278423-2e01-4ff8-9d46-e7936155f363,0.88,['banana']
10945,ed6d10e3-1214-4700-a0b6-dcc7e4f3300e,3.74,"['rice', 'yogurt', 'apple']"
10946,127867f1-a9b1-461e-b2e1-564b26a095af,15.4,"['apple', 'chicken', 'butter', 'cereal', 'chocolate']"
10947,e273bfc3-55db-4032-b34f-5d899afea603,5.94,"['bread', 'banana', 'butter']"
10948,ecfa3f13-8622-439f-b747-7fd26270267f,6.05,"['coffee', 'milk', 'potato']"
10949,8b8b251d-0cbb-487a-845b-c5b29d9840c9,0.66,['tomato']
10950,182d21ae-d480-46dc-9dcb-e3f79f3ad585,11.94,"['cereal', 'egg', 'chicken', 'chocolate']"
10951,22ec9b0f-0fed-473c-b726-1de7bdfd1117,7.48,"['butter', 'bread', 'chocolate']"
10952,8a95ec41-a1f3-4b89-9c61-4b588395d7ab,1.1,['orange']
10953,77c1d62d-79b1-4fe1-a800-61b0668b7260,9.63,"['chicken', 'cheese']"
10954,a4da1d9d-f71d-440d-8541-463e8532ff58,8.47,"['yogurt', 'apple', 'rice', 'banana', 'cereal']"
10955,9f0475f1-8e7e-46f8-b2a3-9d38204d07a7,2.75,"['rice', 'orange', 'tomato']"
10956,9e821458-ad69-4b10-b12c-9994384bce3c,2.31,['butter']
10957,58c4babe-7263-4e92-a466-471e3f8fd4d1,1.32,"['potato', 'banana']"
10958,1d59b5c5-6f51-45ef-8e5c-ddac4663cf8c,0.99,['rice']
10959,ba4b3f10-426b-4765-abf3-d7cf10c5e1ba,7.7,"['chocolate', 'coffee', 'banana']"
10960,9847b6d6-af53-44f2-80d6-89f10735c7b0,6.6,"['rice', 'milk', 'coffee']"
10961,6e749989-1f60-4811-84a3-e1fcf1ef4200,3.74,"['chocolate', 'apple']"
10962,3c692394-6650-4e05-9880-848b6698d602,1.05,"['banana', 'egg']"
10963,f1e97f96-4f72-4f35-902f-3d5451fe4854,0.99,['rice']
10964,9b26dae5-4b8d-409e-a491-f111aefba7f6,0.99,['rice']
10965,851f655c-965e-4278-a5d5-4fe67eaa2f73,7.21,"['coffee', 'egg', 'potato', 'apple', 'banana']"
10966,d6a60f81-c209-4935-a230-490a9a705eab,5.06,"['chocolate', 'tomato', 'orange', 'banana']"
10967,60cafea2-d154-444b-9d11-963e231ae1e0,0.99,['rice']
10968,356e2038-2a24-47dc-b268-c75d5c905fa7,1.32,['apple']
10969,80088102-d5cb-4e5e-9b2f-e96ca7b73a2b,4.18,"['tomato', 'milk', 'butter']"
10970,e4b3a1c5-801e-4c06-b07b-c881bad53a57,6.71,"['chicken', 'milk']"
10971,b63e8295-a6ed-4ece-95be-9d28fb49805d,5.83,"['tomato', 'chocolate', 'potato', 'butter']"
10972,88ac60c5-3c8a-43fb-a1e7-1dfb6ef403f9,0.99,['rice']
10973,b93341fa-2de9-4b2c-b08b-18ef888ce4c6,7.26,"['chocolate', 'coffee', 'potato']"
10974,577e5a98-806f-4301-8bc5-d29111ef3af9,2.31,['butter']
10975,7aaed8ef-24bb-483b-a8d0-26b2c88e3080,8.42,"['chocolate', 'cheese', 'milk', 'tomato']"
10976,6d6796ff-11de-46a1-920f-3711f335184e,11.33,"['chicken', 'orange', 'rice', 'chocolate', 'apple']"
10977,385999b8-e30c-4e35-843d-8e47c6271cdb,8.08,"['potato', 'milk', 'butter', 'cheese']"
10978,a3d19d9c-2643-4971-8f2b-3494a3a66182,8.91,"['tomato', 'potato', 'yogurt', 'chicken', 'banana']"
10979,10562684-a6b0-44f4-ac4b-0b80d02449df,10.18,"['chocolate', 'egg', 'chicken', 'tomato', 'yogurt']"
10980,e19be94d-8b6d-44f5-8a2a-0f4aa2352f5c,16.06,"['yogurt', 'butter', 'chicken', 'chocolate', 'coffee']"
10981,47526ace-9e82-43a5-9adc-8a98976d891a,4.84,"['milk', 'banana', 'bread']"
10982,b4493713-5a80-4bf7-a339-c94d897654b7,0.44,['potato']
10983,331594e6-f8fd-4108-865d-9d4908d99147,10.4,"['banana', 'chicken', 'cereal', 'egg']"
10984,079e23f0-7303-4ca4-9539-2a6d6f0df543,10.12,"['yogurt', 'coffee', 'tomato', 'bread', 'banana']"
10985,3e742124-8ecd-4bcd-abe9-c3d4f6a50571,1.59,"['egg', 'yogurt']"
10986,8646b405-b529-416a-8f83-8432a2c433e1,6.66,"['banana', 'egg', 'coffee', 'milk']"
10987,9dfcc1bd-42f4-45c4-a561-22d746cd7f36,2.31,['butter']
10988,5b9b295f-f5dc-4689-a727-55c80f7ee123,1.59,"['yogurt', 'egg']"
10989,4d92977e-d5e8-434f-bef5-df3b412bd386,10.12,"['bread', 'rice', 'banana', 'chicken']"
10990,0d51a430-eed8-4e4d-8332-ea84434922f3,2.42,['chocolate']
10991,d372e663-1dcb-4fe0-8b43-65a5a1d4680c,2.42,['chocolate']
10992,37e2fba3-5d0a-44c4-aa61-b7acf3096287,4.62,"['yogurt', 'butter', 'banana']"
10993,1417a71f-961c-45bc-9bbe-29d15ea92826,9.08,"['milk', 'egg', 'orange', 'bread', 'cereal']"
10994,e96b1bff-f05f-4563-b771-a8f8e4ad8aba,1.87,"['yogurt', 'potato']"
10995,36a90b2e-dcad-4619-9a2e-6c8ae829e163,9.08,"['chocolate', 'orange', 'cheese', 'yogurt']"
10996,5c53992f-9c71-4490-9620-0a4ce3e0d173,10.01,"['orange', 'banana', 'milk', 'chicken', 'apple']"
10997,9e236eb9-24a5-4de4-8cc7-74bcb7cdb84c,0.88,['banana']
10998,7246bf00-e2fc-4b39-bd1f-baa822a19b60,5.67,"['egg', 'chicken']"
10999,aa91ccae-82cb-4af9-875c-82ba780323fd,4.07,"['apple', 'tomato', 'orange', 'rice']"
11000,0ad8241c-61fa-4559-a994-2bebf9d04cda,0.88,['banana']
11001,01701bb3-9031-49a2-a3da-6644b01eaf65,9.46,"['coffee', 'milk', 'cereal']"
11002,b085db4b-b1b8-4d8e-8757-82d43b5b3f13,7.26,"['chocolate', 'rice', 'cereal']"
11003,e3f0dc6b-6209-4f95-95a1-227479b2d2be,9.08,"['orange', 'cereal', 'cheese']"
11004,8e7e1b07-0b26-4594-830d-92cd41b0fe8d,7.43,"['butter', 'rice', 'cheese']"
11005,91173863-970b-464a-827d-943f4da082c9,11.28,"['potato', 'bread', 'chicken', 'egg', 'chocolate']"
11006,83037b0c-2437-41e1-9ea1-fae48f5a6be9,5.83,"['tomato', 'apple', 'cereal']"
11007,362743d4-4579-4b43-88f9-e5dac274150c,6.93,"['tomato', 'chocolate', 'orange', 'bread']"
11008,032408db-50b6-456e-bb5e-44a5d08a20b3,10.78,"['chicken', 'cereal', 'yogurt']"
11009,aa18628f-0e4a-43da-ae2c-526ca7885afc,0.66,['tomato']
11010,90a1aefe-ee94-411a-9e64-3aa3a6c81c50,10.89,"['milk', 'chicken', 'yogurt', 'bread']"
11011,235a7950-3175-4448-b470-d8e36a5413b4,11.94,"['cheese', 'chocolate', 'milk', 'yogurt', 'bread']"
11012,b2875dcf-05ae-4205-bcc7-d62df6bcdc3b,7.65,"['tomato', 'egg', 'coffee', 'chocolate']"
11013,d971b4ff-8692-4f0a-a4e6-9a77de9d41a2,5.5,"['milk', 'cereal', 'potato']"
11014,61fc0cbb-2d82-4d10-8b80-7791b0172440,1.98,"['banana', 'orange']"
11015,6f3fb03e-3c5a-4644-9d2c-a8ec4acecfe9,0.88,['banana']
11016,ac5a2cae-0ccf-498b-8dee-5a9b7127a32d,7.76,"['chicken', 'tomato', 'egg', 'yogurt']"
11017,2887dd15-dbe5-47a1-ac7f-e2e93cbfdb5d,1.1,['orange']
11018,c81b8e5e-8143-4957-8493-9f22aeda89a8,12.54,"['chocolate', 'rice', 'butter', 'chicken', 'apple']"
11019,490de4a9-4ad7-49ac-9f3b-f4b756649400,12.32,"['orange', 'cereal', 'coffee', 'butter', 'tomato']"
11020,50d4b031-1fc8-4ec8-ac0c-197e48d2ec51,3.3,"['rice', 'banana', 'yogurt']"
11021,877e3938-2b04-4b2a-a0d2-29d75bfbbcff,7.54,"['butter', 'cereal', 'egg', 'milk']"
